Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,Weight (LB),Volume (CUFT),Product Dimension (Inch),Color
lycorida-full-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7477GY-2_6fcd531c-c07b-4b09-b73b-058253877692.jpg?v=1773938284,2,lycorida-full-bed,,,,,,,,Active,,,,
lycorida-full-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7477GY-3_4fbfcaba-377c-4b4e-841f-c6357d245b32.jpg?v=1773938284,3,lycorida-full-bed,,,,,,,,Active,,,,
lycorida-full-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7477GY-4_67d8cbfb-30bb-42d4-92f9-d6285e3f54cc.jpg?v=1773938285,4,lycorida-full-bed,,,,,,,,Active,,,,
lycorida-full-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7477WH-1-Z_de767644-f481-49d6-bfab-f8c5ad17756f.jpg?v=1773938284,5,lycorida-full-bed,,,,,,,,Active,,,,
lycorida-full-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7477GY-1-c_5626b896-4dc5-4269-8cf6-5cdf675fba79.jpg?v=1773938285,6,,,,,,,,,Active,,,,
lycorida-twin-bed,Furniture of America - LYCORIDA Twin Bed (CM7477GY-T-BED),"<p><span style=""color:Light Gray""><strong>FREE SHIPPING</strong></span><br>
Make the room feel complete with LYCORIDA Bed and its Transitional character. This youth bed is made to fit naturally into the room. Finished in Light Gray tones, the Solid Wood, build balances durability with visual appeal.<br>
Product Dimensions: 80 1/4""L X 42""W X 54""H<br>
Size: Twin</p>

<p>Features<br>
- Made with solid wood &amp; wood veneer Bonus storage &amp; convenience features (from matching set pieces): Dovetail Drawers<br>
Felt-lined Top Drawer<br>
Trundle Converts to Drawers</p>

<p>Materials: Solid Wood.<br>
Color: Light Gray<br>
Weight: 95.7 lbs<br>
Volume : 9.2 CUFT</p><br>SKU : CM7477GY-T-BED",Furniture of America,,Bed,"2026, Bed, BEDROOM FURNITURE, Furniture of America, Indoor Furniture, LYCORIDA, New Arrival, Quick Ship Furniture, Youth, Youth Bed",TRUE,Title,Default Title,,,,,,,,CM7477GY-T-BED,43409.016605185,shopify,20,deny,manual,395,477,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7477GY-1_baf1a65a-37a5-4a4d-86b3-fd8fb8086ac8.jpg?v=1773938286,1,lycorida-twin-bed,FALSE,LYCORIDA Twin Bed,"Shop LYCORIDA Twin Bed. Transitional style. Solid Wood, Others build. Size: Twin. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7477GY-1-c_5fb87d2c-4de7-4def-8d5b-c879d2714033.jpg?v=1773938285,lb,,189,Active,95.7,9.2,"80 1/4""L X 42""W X 54""H",Light Gray
lycorida-twin-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7477GY-2_289c6e8a-dfb0-4d65-b39d-69b582b23d3a.jpg?v=1773938285,2,lycorida-twin-bed,,,,,,,,Active,,,,
lycorida-twin-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7477GY-3_8a43094c-4c57-4b33-b17e-7307c47e0ab5.jpg?v=1773938285,3,lycorida-twin-bed,,,,,,,,Active,,,,
lycorida-twin-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7477GY-4_d09c5f37-860a-4eff-aae1-1c0a6013b293.jpg?v=1773938285,4,lycorida-twin-bed,,,,,,,,Active,,,,
lycorida-twin-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7477GY-1-c_5fb87d2c-4de7-4def-8d5b-c879d2714033.jpg?v=1773938285,5,lycorida-twin-bed,,,,,,,,Active,,,,
lareina-twin-bed,Furniture of America - LAREINA Twin Bed (FM72081WH-T-BED),"<p><span style=""color:Pearl White""><strong>FREE SHIPPING</strong></span><br>
LAREINA Bed adds a Contemporary touch while keeping the room feeling warm and welcoming. As a youth bed, it is designed to complement your space. Crafted from Fabric, Solid Rubberwood, Engineered Wood, it is finished in Pearl White tones that pair easily with surrounding decor.<br>
Product Dimensions: 42.5""W X 80.5""D X 52""H<br>
Size: Twin</p>

<p>Materials: Fabric, Solid Rubberwood, Engineered Wood.<br>
Color: Pearl White<br>
Weight: 189.08 lbs<br>
Volume : 8.8 CUFT</p><br>SKU : FM72081WH-T-BED",Furniture of America,,Bed,"2026, Bed, BEDROOM FURNITURE, Furniture of America, Indoor Furniture, LAREINA, New Arrival, Quick Ship Furniture, Youth, LTL, Youth Bed",TRUE,Title,Default Title,,,,,,,,FM72081WH-T-BED,85765.018523415,shopify,20,deny,manual,719,1107,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72081WH-T-2_2afe4ade-0edd-41ef-ab59-3eab89146da2.jpg?v=1773938287,1,lareina-twin-bed,FALSE,LAREINA Twin Bed,"Shop LAREINA Twin Bed. Contemporary style. Fabric, Solid Rubberwood build. Size: Twin. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72081WH-T-1-Z_db6e6aee-f5bc-4351-a77b-67e65a884fa8.jpg?v=1773938287,lb,,449,Active,189.08,8.8,"42.5""W X 80.5""D X 52""H",Pearl White
lareina-twin-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72081WH-T-7_3c158279-dec0-4c00-9e1f-546e1864cbea.jpg?v=1773938287,2,lareina-twin-bed,,,,,,,,Active,,,,
lareina-twin-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72081WH-T-4_f5cbc6f7-d8b5-489d-ae6f-93b8c1d25391.jpg?v=1773938287,3,lareina-twin-bed,,,,,,,,Active,,,,
lareina-twin-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7477GY-1-c_18832f01-4ff9-474b-80dc-ac12f0946db5.jpg?v=1773938287,4,lareina-twin-bed,,,,,,,,Active,,,,
lareina-twin-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72081WH-T-1-Z_db6e6aee-f5bc-4351-a77b-67e65a884fa8.jpg?v=1773938287,5,,,,,,,,,Active,,,,
lareina-trundle-bed,Furniture of America - LAREINA Trundle Bed (FM72081WH-TR),"<p><span style=""color:Pearl White""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with LAREINA Trundle, styled in Contemporary and designed for everyday comfort. Built as a youth bed, it pairs well with a wide range of interiors. With Solid Rubberwood, Engineered Wood and Pearl White tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 41""W X 75""D X 11""H</p>

<p>Materials: Solid Rubberwood, Engineered Wood.<br>
Color: Pearl White<br>
Weight: 69.77 lbs<br>
Volume : 4.5 CUFT</p><br>SKU : FM72081WH-TR",Furniture of America,,Bed,"2026, Bed, BEDROOM FURNITURE, Furniture of America, Indoor Furniture, LAREINA, New Arrival, Quick Ship Furniture, Youth, Youth Bed",TRUE,Title,Default Title,,,,,,,,FM72081WH-TR,31647.003577189,shopify,20,deny,manual,196,330,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72081WH-T-1-Z_6a607258-5bde-4d80-901d-c3a801d0b6f8.jpg?v=1773938288,1,lareina-trundle-bed,FALSE,LAREINA Trundle Bed,"Shop LAREINA Trundle Bed. Contemporary style. Solid Rubberwood, Engineered Wood build. Color: Pearl White. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72081WH-TR-1_0d85480c-e6cc-4596-8dd8-35fe9ea2b100.jpg?v=1773938288,lb,,119,Active,69.77,4.5,"41""W X 75""D X 11""H",Pearl White
lareina-trundle-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72081WH-TR-1_0d85480c-e6cc-4596-8dd8-35fe9ea2b100.jpg?v=1773938288,2,,,,,,,,,Active,,,,
lareina-full-bed,Furniture of America - LAREINA Full Bed (FM72081WH-F-BED),"<p><span style=""color:Pearl White""><strong>FREE SHIPPING</strong></span><br>
LAREINA Bed adds a Contemporary touch while keeping the room feeling warm and welcoming. Built as a youth bed, it pairs well with a wide range of interiors. Crafted from Fabric, Solid Rubberwood, Engineered Wood, it is finished in Pearl White tones that pair easily with surrounding decor.<br>
Product Dimensions: 58""W X 80.5""D X 52""H<br>
Size: Full</p>

<p>Materials: Fabric, Solid Rubberwood, Engineered Wood.<br>
Color: Pearl White<br>
Weight: 186.85 lbs<br>
Volume : 13.4 CUFT</p><br>SKU : FM72081WH-F-BED",Furniture of America,,Bed,"2026, Bed, BEDROOM FURNITURE, Furniture of America, Indoor Furniture, LAREINA, New Arrival, Quick Ship Furniture, Youth, LTL, Youth Bed",TRUE,Title,Default Title,,,,,,,,FM72081WH-F-BED,84754.006489922,shopify,20,deny,manual,1160,1167,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72081WH-T-2_562c858b-7dbc-4fb3-9d71-24c5f6633c41.jpg?v=1773938289,1,lareina-full-bed,FALSE,LAREINA Full Bed,"Shop LAREINA Full Bed. Contemporary style. Fabric, Solid Rubberwood build. Size: Full. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72081WH-T-1-Z_9c3ea32b-4eb4-4ecd-b1c7-9e45ea3e4781.jpg?v=1773938289,lb,,459,Active,186.85,13.4,"58""W X 80.5""D X 52""H",Pearl White
lareina-full-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72081WH-T-4_bf058ef7-3a48-46f1-9921-34376628f041.jpg?v=1773938289,2,lareina-full-bed,,,,,,,,Active,,,,
lareina-full-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72081WH-T-5_e4a39ce6-bc4a-4251-8169-f5c3138dd269.jpg?v=1773938289,3,lareina-full-bed,,,,,,,,Active,,,,
lareina-full-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72081WH-T-7_fd2558b2-f873-4788-a2df-625c23317f54.jpg?v=1773938289,4,lareina-full-bed,,,,,,,,Active,,,,
lareina-full-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72081WH-N-1_c43e2712-1193-4cd1-ac62-b980ac448baf.jpg?v=1773938289,5,lareina-full-bed,,,,,,,,Active,,,,
lareina-full-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72081WH-N-2_b3b750dc-8a03-4723-98ac-4652453c1c9a.jpg?v=1773938289,6,lareina-full-bed,,,,,,,,Active,,,,
lareina-full-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72081WH-D-2_9a9004a3-e9e5-4385-a131-885ea88fd5ad.jpg?v=1773938289,7,lareina-full-bed,,,,,,,,Active,,,,
lareina-full-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72081WH-TR-1_056b7e67-e920-4f5a-b06a-56aab6fee872.jpg?v=1773938289,8,lareina-full-bed,,,,,,,,Active,,,,
lareina-full-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72081WH-T-1-Z_9c3ea32b-4eb4-4ecd-b1c7-9e45ea3e4781.jpg?v=1773938289,9,,,,,,,,,Active,,,,
karsten-car-bed,Furniture of America - KARSTEN Car Bed (FOA7739WH-BED),"<p><span style=""color:White""><strong>FREE SHIPPING</strong></span><br>
KARSTEN Car Bed adds a Novelty touch while keeping the room feeling warm and welcoming. As a youth bed, it is designed to complement your space. Crafted from ABS, Engineered Wood, it is finished in White tones that pair easily with surrounding decor.<br>
Product Dimensions: 82.5""W X 22""D X 41""H</p>

<p>Materials: ABS, Engineered Wood.<br>
Color: White</p><br>SKU : FOA7739WH-BED",Furniture of America,,Bed,"2026, Bed, BEDROOM FURNITURE, Furniture of America, Indoor Furniture, KARSTEN, New Arrival, Quick Ship Furniture, Youth, Youth Bed",TRUE,Title,Default Title,,,,,,,,FOA7739WH-BED,0,shopify,20,deny,manual,313,327,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FOA7739WH-WB-1_1e2d7a50-8559-465b-bbf1-6f067ba1a542.jpg?v=1773938291,1,karsten-car-bed,FALSE,KARSTEN Car Bed,"Shop KARSTEN Car Bed. Novelty style. ABS, Engineered Wood build. Color: White. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FOA7739WH-1_c630a1f5-f0dc-4ed3-9618-6046bc909be9.jpg?v=1773938291,lb,,109,Active,,5.3,"82.5""W X 22""D X 41""H",White
karsten-car-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FOA7739WH-WB-2_0e551f1b-0e2c-43c0-a11d-bf45ebb5ed20.jpg?v=1773938291,2,karsten-car-bed,,,,,,,,Active,,,,
karsten-car-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FOA7739WH-WB-3_c096c613-4096-4c81-a07c-fd3f212f61c0.jpg?v=1773938291,3,karsten-car-bed,,,,,,,,Active,,,,
karsten-car-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FOA7739WH-WB-4_42ab16cb-93d9-439c-8e91-1a3662b7d51e.jpg?v=1773938291,4,karsten-car-bed,,,,,,,,Active,,,,
karsten-car-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FOA7739WH-WB-5_30ce83ce-331e-4598-8eb8-f17dc0159dbf.jpg?v=1773938291,5,karsten-car-bed,,,,,,,,Active,,,,
karsten-car-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72081WH-T-1-Z_16d2b43d-0a5c-4df0-ae47-36a30fc6db06.jpg?v=1773938291,6,karsten-car-bed,,,,,,,,Active,,,,
karsten-car-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FOA7739WH-1_c630a1f5-f0dc-4ed3-9618-6046bc909be9.jpg?v=1773938291,7,,,,,,,,,Active,,,,
jourley-car-bed,Furniture of America - JOURLEY Car Bed (FOA7732WH-BED),"<p><span style=""color:White""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with JOURLEY Car Bed, styled in Novelty and designed for everyday comfort. Built as a youth bed, it pairs well with a wide range of interiors. With ABS, Engineered Wood and White tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 88.5""W X 37.5""D X 25""H</p>

<p>Materials: ABS, Engineered Wood.<br>
Color: White</p><br>SKU : FOA7732WH-BED",Furniture of America,,Bed,"2026, Bed, BEDROOM FURNITURE, Furniture of America, Indoor Furniture, JOURLEY, New Arrival, Quick Ship Furniture, Youth, Youth Bed",TRUE,Title,Default Title,,,,,,,,FOA7732WH-BED,0,shopify,20,deny,manual,457,717,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FOA7732WH-2_72aebf08-344d-4818-896c-00972ca1d0b6.jpg?v=1773938292,1,jourley-car-bed,FALSE,JOURLEY Car Bed,"Shop JOURLEY Car Bed. Novelty style. ABS, Engineered Wood build. Color: White. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FOA7732WH-1_22c14ea4-cf06-4512-be71-811c9ef57663.jpg?v=1773938292,lb,,239,Active,,13.1,"88.5""W X 37.5""D X 25""H",White
jourley-car-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FOA7732WH-WB-1_30354e54-b22b-4e8e-ad80-30ed4dc6748f.jpg?v=1773938292,2,jourley-car-bed,,,,,,,,Active,,,,
jourley-car-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FOA7732WH-WB-2_2cfc1479-dda2-428c-84d0-9d5955913669.jpg?v=1773938292,3,jourley-car-bed,,,,,,,,Active,,,,
jourley-car-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FOA7732WH-WB-3_3d05b758-d3df-47af-8a3e-05cef2e46e7f.jpg?v=1773938292,4,jourley-car-bed,,,,,,,,Active,,,,
jourley-car-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FOA7732WH-WB-4_436e0f7e-8ddf-4e02-a8b1-d57fd0bfa40e.jpg?v=1773938292,5,jourley-car-bed,,,,,,,,Active,,,,
jourley-car-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FOA7732WH-WB-5_81263367-a572-4087-8e39-7a813a57f470.jpg?v=1773938292,6,jourley-car-bed,,,,,,,,Active,,,,
jourley-car-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FOA7739WH-1_493685d2-da2c-4f39-9513-aa612692860d.jpg?v=1773938292,7,jourley-car-bed,,,,,,,,Active,,,,
jourley-car-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FOA7732WH-1_22c14ea4-cf06-4512-be71-811c9ef57663.jpg?v=1773938292,8,,,,,,,,,Active,,,,
gt-racer-full-bed,Furniture of America - GT RACER Full Bed (CM7946F-BED),"<p><span style=""color:Silver/Gun Metal""><strong>FREE SHIPPING</strong></span><br>
GT RACER Bed adds a Novelty touch while keeping the room feeling warm and welcoming. As a youth bed, it is designed to complement your space. Crafted from Leatherette, Metal, it is finished in Silver or Gun Metal tones that pair easily with surrounding decor.<br>
Product Dimensions: 94 1/2""L X 62 1/4""W X 35 1/2""H<br>
Size: Full</p>

<p>Materials: Leatherette, Metal.<br>
Color: Silver/Gun Metal<br>
Weight: 114.05 lbs<br>
Volume : 10.6 CUFT</p><br>SKU : CM7946F-BED",Furniture of America,,Bed,"2026, Bed, BEDROOM FURNITURE, Furniture of America, GT RACER, Indoor Furniture, New Arrival, Quick Ship Furniture, Youth, Youth Bed",TRUE,Title,Default Title,,,,,,,,CM7946F-BED,51731.983002315,shopify,20,deny,manual,621,1077,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7946-set-Z_c21829dc-7e44-4e84-a3d1-8f3975c19fb0.jpg?v=1773938293,1,gt-racer-full-bed,FALSE,GT RACER Full Bed,"Shop GT RACER Full Bed. Novelty style. Leatherette, Metal build. Size: Full. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7946F_da5e0a4d-93bb-4ba2-9940-76489b2d16bb.jpg?v=1773938293,lb,,389,Active,114.05,10.6,"94 1/2""L X 62 1/4""W X 35 1/2""H",Silver/Gun Metal
gt-racer-full-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FOA7732WH-1_70cfbd9c-ca31-475e-8097-c205fb300425.jpg?v=1773938293,2,gt-racer-full-bed,,,,,,,,Active,,,,
gt-racer-full-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7946F_da5e0a4d-93bb-4ba2-9940-76489b2d16bb.jpg?v=1773938293,3,,,,,,,,,Active,,,,
gt-racer-twin-bed,Furniture of America - GT RACER Twin Bed (CM7946-BED),"<p><span style=""color:Silver/Gun Metal""><strong>FREE SHIPPING</strong></span><br>
Make the room feel complete with GT RACER Bed and its Novelty character. This youth bed is made to fit naturally into the room. Finished in Silver or Gun Metal tones, the Leatherette, Metal build balances durability with visual appeal.<br>
Product Dimensions: 94 1/2""L X 47 1/4""W X 35 1/2""H<br>
Size: Twin</p>

<p>Materials: Leatherette, Metal.<br>
Color: Silver/Gun Metal<br>
Weight: 126.65 lbs<br>
Volume : 11.3 CUFT</p><br>SKU : CM7946-BED",Furniture of America,,Bed,"2026, Bed, BEDROOM FURNITURE, Furniture of America, GT RACER, Indoor Furniture, New Arrival, Quick Ship Furniture, Youth, Youth Bed",TRUE,Title,Default Title,,,,,,,,CM7946-BED,57447.02007,shopify,20,deny,manual,589,957,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7946F_ff73dea9-3d47-4f92-9c3f-5ab741cef93f.jpg?v=1773938294,1,gt-racer-twin-bed,FALSE,GT RACER Twin Bed,"Shop GT RACER Twin Bed. Novelty style. Leatherette, Metal build. Size: Twin. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7946-Z_90695a73-72eb-4b4e-8fb1-2e6dc04896ab.jpg?v=1773938294,lb,,359,Active,126.65,11.3,"94 1/2""L X 47 1/4""W X 35 1/2""H",Silver/Gun Metal
gt-racer-twin-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7946-Z_90695a73-72eb-4b4e-8fb1-2e6dc04896ab.jpg?v=1773938294,2,,,,,,,,,Active,,,,
griffin-twin-bed,Furniture of America - GRIFFIN Twin Bed (FM7108DB-T-BED),"<p><span style=""color:Charcoal Brown""><strong>FREE SHIPPING</strong></span><br>
Make the room feel complete with GRIFFIN Bed and its Transitional character. Built as a youth bed, it pairs well with a wide range of interiors. Finished in Charcoal Brown tones, the Solid Hardwood build balances durability with visual appeal.<br>
Product Dimensions: 45.5""W X 79.5""D X 48.5""H<br>
Size: Twin</p>

<p>Materials: Solid Hardwood.<br>
Color: Charcoal Brown<br>
Weight: 76.72 lbs<br>
Volume : 5.6 CUFT</p><br>SKU : FM7108DB-T-BED",Furniture of America,,Bed,"2026, Bed, BEDROOM FURNITURE, Furniture of America, GRIFFIN, Indoor Furniture, New Arrival, Quick Ship Furniture, Youth, Youth Bed",TRUE,Title,Default Title,,,,,,,,FM7108DB-T-BED,34800.014859533,shopify,20,deny,manual,373,417,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7946-Z_a7cc410e-f263-405d-a5f4-9449ffec0fb4.jpg?v=1773938295,1,griffin-twin-bed,FALSE,GRIFFIN Twin Bed,Shop GRIFFIN Twin Bed. Transitional style. Solid Hardwood build. Size: Twin. Free shipping. Buy now at GOODDEGG.,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM-BK108DB-T-1-Z_77398039-9c3e-4e3c-a088-ad3ecaac8f2e.jpg?v=1773938296,lb,,169,Active,76.72,5.6,"45.5""W X 79.5""D X 48.5""H",Charcoal Brown
griffin-twin-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM-BK108DB-T-1-Z_77398039-9c3e-4e3c-a088-ad3ecaac8f2e.jpg?v=1773938296,2,,,,,,,,,Active,,,,
firestall-twin-bed,Furniture of America - FIRESTALL Twin Bed (CM7644-BED),"<p><span style=""color:Red""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with FIRESTALL Bed, styled in Novelty and designed for everyday comfort. Built as a youth bed, it pairs well with a wide range of interiors. With MDF, Particle Board, and Red tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 84 1/2""L X 47 1/4""W X 35 1/2""H<br>
Size: Twin</p>

<p>Materials: MDF, Particle Board.<br>
Color: Red<br>
Weight: 126.76 lbs<br>
Volume : 7 CUFT</p><br>SKU : CM7644-BED",Furniture of America,,Bed,"2026, Bed, BEDROOM FURNITURE, FIRESTALL, Furniture of America, Indoor Furniture, New Arrival, Quick Ship Furniture, Youth, Youth Bed",TRUE,Title,Default Title,,,,,,,,CM7644-BED,57497.005947304,shopify,20,deny,manual,621,1077,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7644-2_4b0ae598-ca86-4a7d-9a75-581eaef4a3fc.jpg?v=1773938297,1,firestall-twin-bed,FALSE,FIRESTALL Twin Bed,"Shop FIRESTALL Twin Bed. Novelty style. MDF, Particle Board build. Size: Twin. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7644-1-Z_9361a669-3482-4b28-bff3-d15f6f7b53f9.jpg?v=1773938297,lb,,389,Active,126.76,7,"84 1/2""L X 47 1/4""W X 35 1/2""H",Red
firestall-twin-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7644-3_9c0dc808-bca2-40a7-b918-0b59379690c7.jpg?v=1773938297,2,firestall-twin-bed,,,,,,,,Active,,,,
firestall-twin-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7644-4_02e057bc-0f1d-40c1-8b9a-7a3bde59db0e.jpg?v=1773938296,3,firestall-twin-bed,,,,,,,,Active,,,,
firestall-twin-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7644-5_12ebfd28-15eb-4073-b997-b6475757689c.jpg?v=1773938297,4,firestall-twin-bed,,,,,,,,Active,,,,
firestall-twin-bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7644-6_0bfb0dd8-aabd-41da-8866-70f5fb0900ad.jpg?v=1773938296,5,firestall-twin-bed,,,,,,,,Active,,,,
